city,district,neighborhood,prop_type,rooms,living_room,price,last_edit,area,prop_floor,building_age,heating_type,building_floors,credit_availability,furniture_availability,bathrooms,building_type,building_status,usage_status,deed,dues,swap,student_single,facade,fuel_type
İstanbul,Esenyurt,Yeşilkent,Daire,1,1,134.500 TL,2 Gün Önce,60 m2,18. Kat,8 Yaşında,Kombi,22 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,180 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beylikdüzü,Kavaklı,Daire,5,1,660.000 TL,9 Gün Önce,235 m2,Çatı Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Gaziosmanpaşa,Şemsipaşa,Daire,2,1,350.000 TL,3 Gün Önce,100 m2,2. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,Hayır,,,Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,4,2,18.700.000 TL,2 Gün Önce,320 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,"Güney,",Doğalgaz
İstanbul,Kadıköy,Bostancı,Daire,5,2,2.475.000 TL,4 Gün Önce,295 m2,12. Kat,2 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,200 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Beşiktaş,Ortaköy,Daire,2,1,850.000 TL,Dün,90 m2,2. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Güngören,Abdurrahman Nafiz Gürman,Daire,3,1,985.000 TL,22 Gün Önce,150 m2,6. Kat,40 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Sancaktepe,Abdurrahmangazi,Daire,3,1,925.000 TL,10 Gün Önce,176 m2,3. Kat,1 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,595 TL,Hayır,,Güney,Doğalgaz
İstanbul,Ataşehir,Barbaros,Daire,3,1,2.050.000 TL,25 Gün Önce,182 m2,14. Kat,12 Yaşında,Kombi,13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,550 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Bağcılar,Yenigün,Daire,2,1,400.000 TL,2 Gün Önce,100 m2,1. Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Avcılar,Yeşilkent,Daire,2,1,750.000 TL,21 Gün Önce,105 m2,7. Kat,3 Yaşında,Kombi,18 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,460 TL,Evet,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,3,1,1.350.000 TL,2 Gün Önce,130 m2,3. Kat,1 Yaşında,Merkezi,13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Kartal,Soğanlık Yeni,Daire,3,1,505.000 TL,7 Gün Önce,110 m2,2. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Hayır,,Güney,Doğalgaz
İstanbul,Üsküdar,Ünalan,Daire,2,1,390.000 TL,6 Gün Önce,85 m2,4. Kat,6 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Gaziosmanpaşa,Bağlarbaşı,Daire,3,1,459.000 TL,2 Gün Önce,120 m2,3. Kat,10 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Betonarme,,,,,,,Güney,Doğalgaz
İstanbul,Şişli,Teşvikiye,Daire,5,1,3.900.000 TL,28 Gün Önce,300 m2,7. Kat,25 Yaşında,Merkezi (Pay Ölçer),8 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,1.000 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Avcılar,Ambarlı,Daire,2,1,495.000 TL,14 Gün Önce,88 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,,,,,Kuzey,Doğalgaz
İstanbul,Tuzla,Yayla,Daire,3,1,780.000 TL,20 Gün Önce,130 m2,Bahçe Katı,7 Yaşında,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,528 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Sarıyer,Demirciköy,Villa,7,2,6.900.000 TL,17 Gün Önce,700 m2,Villa Katı,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,5,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Avcılar,Mustafa Kemal Paşa,Daire,3,1,425.000 TL,43 Gün Önce,210 m2,3. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Evet,Evet,Güney,Doğalgaz
İstanbul,Kağıthane,Çeliktepe,Residence,1,1,655.000 TL,5 Gün Önce,65 m2,13. Kat,2 Yaşında,Kombi,16 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Boş,,,,,Güney,Doğalgaz
İstanbul,Tuzla,Evliya Çelebi,Daire,2,1,360.000 TL,7 Gün Önce,95 m2,Yüksek Giriş,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,Evet,,Doğalgaz
İstanbul,Kadıköy,Göztepe,Daire,2,1,695.000 TL,6 Gün Önce,75 m2,Yüksek Giriş,2 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Sarıyer,Maden,Daire,4,1,4.750.000 TL,16 Gün Önce,240 m2,Bahçe Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,1.000 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beylikdüzü,Adnan Kahveci,Daire,3,1,810.000 TL,17 Gün Önce,165 m2,8. Kat,4 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,530 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Acıbadem,Daire,3,1,780.000 TL,3 Gün Önce,130 m2,4. Kat,31 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,150 TL,Hayır,,"Güney,",
İstanbul,Silivri,Fener,Çiftlik Evi,4,2,4.800.000 TL,9 Gün Önce,8.100 m2,1. Kat,6 Yaşında,Kombi,1 Katlı,Bilinmiyor,Eşyalı Değil,4,Çelik,İkinci El,Belirtilmemiş,Kat İrtifakı,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Fatih,Mevlanakapı,Daire,2,1,255.000 TL,5 Gün Önce,75 m2,2. Kat,35 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,Hayır,Evet,,Doğalgaz
İstanbul,Fatih,Haseki Sultan,Daire,2,1,545.000 TL,Bugün,95 m2,2. Kat,40 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Sahrayı Cedit,Bina,4,1,2.150.000 TL,2 Gün Önce,180 m2,10. Kat,Sıfır Bina,Merkezi,14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Beşiktaş,Vişnezade,Daire,1,1,1.150.000 TL,11 Gün Önce,80 m2,3. Kat,8 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Ahşap,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Kozyatağı,Daire,3,1,895.000 TL,3 Gün Önce,145 m2,6. Kat,28 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,215 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Şişli,Cumhuriyet,Residence,1,1,1.200.000 TL,9 Gün Önce,100 m2,2. Kat,10 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,600 TL,,,"Doğu,",Doğalgaz
İstanbul,Bakırköy,Basınköy,Daire,3,1,2.250.000 TL,5 Gün Önce,160 m2,Çatı Katı,18 Yaşında,Kombi,3 Katlı,Bilinmiyor,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,300 TL,,,,Doğalgaz
İstanbul,Bahçelievler,Şirinevler,Daire,2,1,490.000 TL,9 Gün Önce,85 m2,4. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Beşiktaş,Etiler,Daire,3,1,3.750.000 TL,Bugün,135 m2,Giriş Katı,1 Yaşında,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kiracı Oturuyor,Kat Mülkiyeti,900 TL,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Beşiktaş,Nisbetiye,Daire,3,1,970.000 TL,5 Gün Önce,90 m2,Bahçe Katı,26 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,280 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Büyükçekmece,Fatih,Daire,3,1,650.000 TL,7 Gün Önce,140 m2,5. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Sarıyer,Zekeriyaköy,Villa,8,2,5.500.000 TL,10 Gün Önce,525 m2,Villa Katı,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,6,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Pendik,Batı,Daire,3,1,1.350.000 TL,28 Gün Önce,170 m2,5. Kat,Sıfır Bina,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,,,Doğalgaz
İstanbul,Şişli,19 Mayıs,Daire,2,1,840.000 TL,Dün,85 m2,1. Kat,2 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,Residence,4,1,1.650.000 TL,2 Gün Önce,252 m2,,6 Yaşında,Kombi,,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Avcılar,Denizköşkler,Villa,5,2,2.850.000 TL,4 Gün Önce,350 m2,,25 Yaşında,Kombi,,Uygun,Eşyalı Değil,3,,,,,,,,,
İstanbul,Beylikdüzü,Kavaklı,Daire,3,2,660.000 TL,15 Gün Önce,180 m2,3. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,,,Hayır,,Güney,Doğalgaz
İstanbul,Beylikdüzü,Gürpınar,Daire,2,1,289.000 TL,2 Gün Önce,110 m2,Bahçe Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Sarıyer,Rumeli Hisarı,Yalı Dairesi,3,1,22.000.000 TL,14 Gün Önce,200 m2,2. Kat,40 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,,,
İstanbul,Büyükçekmece,Cumhuriyet,Daire,3,1,680.000 TL,2 Gün Önce,186 m2,2. Kat,14 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,13,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Tuzla,İstasyon,Daire,2,1,390.000 TL,16 Gün Önce,85 m2,1. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Yapım Aşamasında,Boş,Kat İrtifakı,,Hayır,Evet,,Doğalgaz
İstanbul,Gaziosmanpaşa,Merkez,Daire,4,2,715.000 TL,17 Gün Önce,200 m2,5. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,20 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kartal,Soğanlık Yeni,Daire,3,1,505.000 TL,7 Gün Önce,110 m2,2. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bahçelievler,Yenibosna Merkez,Daire,3,1,1.149.000 TL,2 Gün Önce,152 m2,13. Kat,6 Yaşında,Merkezi (Pay Ölçer),18 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Şile,Çavuş,Daire,5,1,750.000 TL,27 Gün Önce,150 m2,5. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,,Doğalgaz
İstanbul,Şişli,Ergenekon,Daire,3,1,850.000 TL,8 Gün Önce,125 m2,5. Kat,25 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,80 TL,Hayır,Evet,,Doğalgaz
İstanbul,Şişli,Merkez,Daire,3,1,710.000 TL,6 Gün Önce,120 m2,3. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,Evet,,Doğalgaz
İstanbul,Avcılar,Mustafa Kemal Paşa,Daire,2,1,280.000 TL,21 Gün Önce,85 m2,Bahçe Katı,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Evet,,Doğalgaz
İstanbul,Beykoz,Acarlar,Villa,4,1,12.000.000 TL,21 Gün Önce,450 m2,Villa Katı,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,2.500 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beylikdüzü,Adnan Kahveci,Daire,3,1,760.000 TL,2 Gün Önce,165 m2,9. Kat,12 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Eyüpsultan,Güzeltepe,Daire,2,1,260.000 TL,9 Gün Önce,70 m2,1. Kat,7 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Şişli,Feriköy,Daire,2,1,900.000 TL,10 Gün Önce,110 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Doğu,",
İstanbul,Bahçelievler,Kocasinan Merkez,Daire,3,1,680.000 TL,3 Gün Önce,135 m2,2. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,,"Kuzey,",Doğalgaz
İstanbul,Şişli,Eskişehir,Daire,2,1,450.000 TL,2 Gün Önce,80 m2,Kot 1,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,,,Doğalgaz
İstanbul,Şişli,Cumhuriyet,Daire,3,1,690.000 TL,4 Gün Önce,130 m2,4. Kat,31 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,,Doğalgaz
İstanbul,Şile,Balibey,Villa,3,1,3.000.000 TL,5 Gün Önce,190 m2,Villa Katı,5 Yaşında,Kombi,2 Katlı,Uygun değil,Eşyalı Değil,3,,,Boş,,,Hayır,,,
İstanbul,Beylikdüzü,Dereağzı,Daire,4,2,1.000.000 TL,23 Gün Önce,254 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,Kat Mülkiyeti,250 TL,Hayır,,,Doğalgaz
İstanbul,Bakırköy,Kartaltepe,Daire,3,1,800.000 TL,5 Gün Önce,150 m2,1. Kat,35 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,170 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Bostancı,Daire,3,1,2.950.000 TL,19 Gün Önce,145 m2,13. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,
İstanbul,Adalar,Burgazada,Daire,3,1,1.900.000 TL,42 Gün Önce,120 m2,En Üst Kat,30 Yaşında,Belirtilmemiş,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,,
İstanbul,Beylikdüzü,Beylikdüzü OSB,Daire,1,1,124.500 TL,9 Gün Önce,75 m2,Bahçe Katı,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,Güney,Doğalgaz
İstanbul,Beylikdüzü,Cumhuriyet,Daire,3,1,134.500 TL,9 Gün Önce,130 m2,Bahçe Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,Güney,Doğalgaz
İstanbul,Beyoğlu,Katip Mustafa Çelebi,Daire,1,1,500.000 TL,15 Gün Önce,65 m2,3. Kat,40 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beşiktaş,Türkali,Daire,2,1,630.000 TL,4 Gün Önce,85 m2,2. Kat,35 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Büyükçekmece,Fatih,Daire,3,1,540.000 TL,7 Gün Önce,110 m2,Bahçe Katı,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,70 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bakırköy,Şenlikköy,Daire,4,1,2.950.000 TL,9 Gün Önce,240 m2,1. Kat,17 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,,,"Güney,",Doğalgaz
İstanbul,Beyoğlu,Sütlüce,Daire,2,1,377.000 TL,4 Gün Önce,100 m2,1. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kağıthane,Emniyet Evleri,Daire,3,1,550.000 TL,4 Gün Önce,125 m2,4. Kat,25 Yaşında,Kombi,6 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Arsa,30 TL,,Evet,Güney,Doğalgaz
İstanbul,Şişli,Eskişehir,Daire,3,2,700.000 TL,Bugün,160 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,50 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Gaziosmanpaşa,Karlıtepe,Daire,2,1,320.000 TL,18 Gün Önce,110 m2,3. Kat,17 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Arsa,25 TL,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Fatih,Topkapı,Bina,5,1,1.300.000 TL,31 Gün Önce,140 m2,1. Kat,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,"Doğu,",Doğalgaz
İstanbul,Şişli,Cumhuriyet,Residence,4,1,4.000.000 TL,3 Gün Önce,198 m2,,1 Yaşında,Merkezi (Pay Ölçer),,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Ümraniye,Tantavi,Daire,1,1,550.000 TL,12 Gün Önce,73 m2,21 ve üzeri,5 Yaşında,Merkezi,36 Katlı,Uygun,Eşyalı Değil,1,Çelik,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,504 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Acıbadem,Daire,3,1,2.500.000 TL,17 Gün Önce,130 m2,3. Kat,Sıfır Bina,Merkezi,4 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,Kat İrtifakı,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Ataşehir,Küçükbakkalköy,Daire,2,1,600.000 TL,29 Gün Önce,100 m2,1. Kat,1 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Doğu,Doğalgaz
İstanbul,Beykoz,Acarlar,Villa,6,2,7.200.000 TL,8 Gün Önce,600 m2,Villa Katı,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Boş,Kat Mülkiyeti,1.000 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Zühtüpaşa,Daire,3,1,665.000 TL,25 Gün Önce,120 m2,1. Kat,39 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Doğu,Doğalgaz
İstanbul,Sultanbeyli,Adil,Daire,5,1,515.000 TL,3 Gün Önce,190 m2,5. Kat,3 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,Evet,Güney,Doğalgaz
İstanbul,Silivri,Cumhuriyet,Daire,2,1,275.000 TL,11 Gün Önce,65 m2,Bahçe Katı,30 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,50 TL,,,Güney,Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,5,2,5.600.000 TL,8 Gün Önce,350 m2,9. Kat,9 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,3,,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,1.450 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Başakşehir,Ziya Gökalp,Daire,2,1,830.000 TL,14 Gün Önce,135 m2,16. Kat,1 Yaşında,Merkezi (Pay Ölçer),27 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,420 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Sarıyer,Zekeriyaköy,Villa,6,2,8.750.000 TL,26 Gün Önce,550 m2,Villa Katı,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,6,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,1.500 TL,Hayır,Evet,,Doğalgaz
İstanbul,Bakırköy,Yeşilyurt,Daire,3,1,3.000.000 TL,3 Gün Önce,150 m2,Bahçe Katı,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,200 TL,,,,Doğalgaz
İstanbul,Fatih,Derviş Ali,Bina,6,3,765.000 TL,14 Gün Önce,260 m2,,25 Yaşında,Kombi,,Uygun,Eşyalı Değil,3,Kagir,İkinci El,Kiracı Oturuyor,,,Hayır,,Batı,Doğalgaz
İstanbul,Üsküdar,Mimar Sinan,Daire,3,1,565.000 TL,3 Gün Önce,130 m2,2. Kat,25 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,25 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,5,2,3.250.000 TL,22 Gün Önce,230 m2,4. Kat,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Eyüpsultan,Göktürk Merkez,Villa,6,1,8.650.000 TL,142 Gün Önce,320 m2,,14 Yaşında,Merkezi (Pay Ölçer),,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Başakşehir,Kayabaşı,Daire,3,1,720.000 TL,16 Gün Önce,136 m2,7. Kat,8 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,Evet,"Güney,",Doğalgaz
