city,district,neighborhood,prop_type,rooms,living_room,price,last_edit,area,prop_floor,building_age,heating_type,building_floors,credit_availability,furniture_availability,bathrooms,building_type,building_status,usage_status,deed,dues,swap,student_single,facade,fuel_type
İstanbul,Üsküdar,Bulgurlu,Daire,4,1,829.000 TL,27 Gün Önce,210 m2,4. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,50 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,2,1,1.265.000 TL,24 Gün Önce,85 m2,3. Kat,7 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,1,8.500.000 TL,14 Gün Önce,320 m2,Giriş Katı,32 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,750 TL,Hayır,,"Güney,",Doğalgaz
İstanbul,Kadıköy,Bostancı,Daire,3,1,2.700.000 TL,11 Gün Önce,155 m2,12. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Maltepe,İdealtepe,Daire,2,1,460.000 TL,8 Gün Önce,100 m2,1. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,60 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Soğanlı,Daire,2,1,290.000 TL,9 Gün Önce,95 m2,4. Kat,26 Yaşında,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Arsa,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Avcılar,Cihangir,Daire,1,1,165.000 TL,9 Gün Önce,80 m2,4. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,,,Evet,,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,3,1,14.000.000 TL,17 Gün Önce,220 m2,1. Kat,4 Yaşında,Merkezi (Pay Ölçer),3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,Evet,Güney,Doğalgaz
İstanbul,Şişli,Teşvikiye,Daire,3,1,3.000.000 TL,6 Gün Önce,150 m2,5. Kat,50 Yaşında,Merkezi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,200 TL,Hayır,Evet,,Doğalgaz
İstanbul,Sarıyer,Tarabya,Daire,3,1,6.000.000 TL,22 Gün Önce,180 m2,1. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,450 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,7,2,8.500.000 TL,26 Gün Önce,510 m2,13. Kat,Sıfır Bina,Kombi,13 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,,,,,,Doğalgaz
İstanbul,Fatih,Silivrikapı,Daire,2,1,260.000 TL,7 Gün Önce,75 m2,Yüksek Giriş,40 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,20 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,1,4.450.000 TL,27 Gün Önce,200 m2,5. Kat,Sıfır Bina,Kombi,13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Sarıyer,Büyükdere,Villa,6,2,32.000.000 TL,14 Gün Önce,700 m2,,15 Yaşında,Merkezi,,Uygun,Eşyalı Değil,5,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Esenyurt,Yunus Emre,Daire,3,1,350.000 TL,3 Gün Önce,140 m2,2. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bakırköy,Kartaltepe,Daire,3,1,1.250.000 TL,15 Gün Önce,115 m2,2. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,Evet,"Güney,",Doğalgaz
İstanbul,Kağıthane,Talatpaşa,Daire,2,1,320.000 TL,4 Gün Önce,75 m2,Kot 1,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Beykoz,Acarlar,Daire,4,1,3.300.000 TL,12 Gün Önce,300 m2,Bahçe Katı,5 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,3,Betonarme,,Boş,Kat Mülkiyeti,,,Evet,"Güney,",Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,Daire,3,1,359.900 TL,28 Gün Önce,125 m2,Yüksek Giriş,20 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Eyüpsultan,Çırçır,Daire,5,1,750.000 TL,27 Gün Önce,165 m2,3. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Doğu,Doğalgaz
İstanbul,Büyükçekmece,Atatürk,Daire,3,1,700.000 TL,19 Gün Önce,160 m2,2. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,100 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Maltepe,Altıntepe,Daire,4,1,990.000 TL,7 Gün Önce,225 m2,4. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Fatih,Aksaray,Bina,4,4,1.200.000 TL,6 Gün Önce,50 m2,,20 Yaşında,Kombi,,Uygun,Eşyalı Değil,4,,,,,,,,,
İstanbul,Kadıköy,Caddebostan,Daire,4,2,3.600.000 TL,14 Gün Önce,280 m2,9. Kat,2 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Beşiktaş,Gayrettepe,Residence,2,1,2.900.000 TL,19 Gün Önce,175 m2,11. Kat,9 Yaşında,Merkezi (Pay Ölçer),23 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,1,3.800.000 TL,23 Gün Önce,170 m2,6. Kat,1 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Maltepe,Aydınevler,Daire,2,1,560.000 TL,16 Gün Önce,90 m2,3. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Maltepe,Altıntepe,Daire,3,1,645.000 TL,19 Gün Önce,140 m2,1. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,,Güney,Doğalgaz
İstanbul,Bahçelievler,Fevzi Çakmak,Daire,3,1,325.000 TL,3 Gün Önce,135 m2,2. Kat,25 Yaşında,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Arsa,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,2,3.600.000 TL,16 Gün Önce,260 m2,14. Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Beyoğlu,Kılıçali Paşa,Daire,1,1,1.500.000 TL,23 Gün Önce,115 m2,3. Kat,40 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,100 TL,Hayır,Evet,,Doğalgaz
İstanbul,Bahçelievler,Yenibosna Merkez,Daire,3,1,270.000 TL,19 Gün Önce,105 m2,Bahçe Katı,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Esenyurt,Piri Reis,Residence,1,1,310.000 TL,23 Gün Önce,60 m2,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,1.600 TL,Hayır,Evet,,Doğalgaz
İstanbul,Üsküdar,Ahmediye,Daire,3,1,515.000 TL,17 Gün Önce,135 m2,Giriş Katı,35 Yaşında,Soba,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kağıthane,Yeşilce,Daire,2,1,415.000 TL,8 Gün Önce,85 m2,4. Kat,1 Yaşında,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,350 TL,Hayır,Evet,"Kuzey,",Elektrik
İstanbul,Tuzla,Mimar Sinan,Daire,2,1,290.000 TL,15 Gün Önce,95 m2,Yüksek Giriş,11 Yaşında,Kombi,11 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,545.000 TL,28 Gün Önce,140 m2,3. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Sarıyer,Maslak,Daire,2,1,1.705.000 TL,9 Gün Önce,203 m2,Bahçe Katı,4 Yaşında,Merkezi (Pay Ölçer),33 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Ataşehir,Atatürk,Daire,4,1,1.500.000 TL,9 Gün Önce,186 m2,2. Kat,22 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,2,,,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Şişli,Yayla,Residence,1,1,600.000 TL,Dün,75 m2,2. Kat,4 Yaşında,Merkezi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Vişnezade,Daire,3,1,1.900.000 TL,4 Gün Önce,125 m2,3. Kat,50 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Kiracı Oturuyor,,,,,,Doğalgaz
İstanbul,Beylikdüzü,Yakuplu,Daire,2,1,267.000 TL,3 Gün Önce,110 m2,3. Kat,Sıfır Bina,Kombi,11 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Evet,,"Kuzey,",Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,2,1,300.000 TL,6 Gün Önce,90 m2,5. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Kadıköy,Erenköy,Daire,2,1,1.060.000 TL,13 Gün Önce,90 m2,9. Kat,4 Yaşında,Kombi,17 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bahçelievler,Kocasinan Merkez,Daire,3,1,360.000 TL,3 Gün Önce,135 m2,3. Kat,27 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beylikdüzü,Yakuplu,Daire,3,1,205.000 TL,3 Gün Önce,120 m2,3. Kat,Sıfır Bina,Kombi,12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,,,,Evet,,"Kuzey,",Doğalgaz
İstanbul,Sancaktepe,Atatürk,Daire,2,1,199.000 TL,9 Gün Önce,100 m2,Bahçe Katı,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,20 TL,Evet,Evet,Doğu,Doğalgaz
İstanbul,Büyükçekmece,Atatürk,Daire,4,1,650.000 TL,7 Gün Önce,220 m2,1. Kat,13 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,35 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Maltepe,Altıntepe,Daire,2,1,700.000 TL,19 Gün Önce,90 m2,3. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,,,Güney,Doğalgaz
İstanbul,Zeytinburnu,Maltepe,Daire,1,1,600.000 TL,3 Gün Önce,73 m2,5. Kat,4 Yaşında,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,330 TL,Evet,Evet,,Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,2,1,1.100.000 TL,5 Gün Önce,110 m2,Bahçe Katı,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Şişli,Feriköy,Daire,2,1,750.000 TL,4 Gün Önce,90 m2,Yüksek Giriş,3 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,,Evet,,Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,3,1,1.500.000 TL,6 Gün Önce,130 m2,15. Kat,Sıfır Bina,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Maltepe,İdealtepe,Daire,4,2,925.000 TL,8 Gün Önce,240 m2,4. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,70 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Esenyurt,Barbaros Hayrettin Paşa,Daire,2,1,505.000 TL,24 Gün Önce,135 m2,1. Kat,4 Yaşında,Kombi,15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,170 TL,,Evet,Doğu,Doğalgaz
İstanbul,Beylikdüzü,Kavaklı,Daire,3,1,510.000 TL,11 Gün Önce,150 m2,Kot 2,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Bahçelievler,Yenibosna Merkez,Daire,3,1,1.175.000 TL,23 Gün Önce,156 m2,8. Kat,6 Yaşında,Merkezi (Pay Ölçer),18 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Eyüpsultan,Karadolap,Daire,2,1,520.000 TL,10 Gün Önce,100 m2,1. Kat,1 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Doğu,Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,4,1,4.650.000 TL,13 Gün Önce,165 m2,7. Kat,Sıfır Bina,Merkezi (Pay Ölçer),8 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,2,1,390.000 TL,3 Gün Önce,92 m2,5. Kat,35 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,5,2,5.500.000 TL,27 Gün Önce,330 m2,13. Kat,Sıfır Bina,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Bağcılar,Çınar,Daire,6,1,525.000 TL,3 Gün Önce,750 m2,6. Kat,20 Yaşında,Kombi,6 Katlı,Uygun değil,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Evet,Evet,"Kuzey,",Doğalgaz
İstanbul,Üsküdar,Valide-i Atik,Daire,2,1,238.000 TL,25 Gün Önce,80 m2,Bahçe Katı,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Sancaktepe,Fatih,Daire,2,2,300.000 TL,10 Gün Önce,140 m2,Yüksek Giriş,6 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,25 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Ümraniye,Armağanevler,Daire,3,1,750.000 TL,13 Gün Önce,178 m2,6. Kat,2 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Sarıyer,Rumelifeneri,Villa,5,1,2.500.000 TL,8 Gün Önce,370 m2,Giriş Katı,3 Yaşında,Isıtma Yok,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,Evet,Batı,Doğalgaz
İstanbul,Çekmeköy,Çamlık,Daire,2,1,555.000 TL,5 Gün Önce,90 m2,Çatı Katı,10 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,20 TL,,,Güney,Doğalgaz
İstanbul,Maltepe,Aydınevler,Daire,3,2,624.000 TL,9 Gün Önce,185 m2,4. Kat,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,50 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,3,1,2.550.000 TL,8 Gün Önce,150 m2,9. Kat,Sıfır Bina,Kombi,11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Bahçelievler,Yenibosna Merkez,Daire,2,1,900.000 TL,23 Gün Önce,106 m2,14. Kat,5 Yaşında,Merkezi (Pay Ölçer),18 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Eyüpsultan,Çırçır,Daire,5,1,1.250.000 TL,4 Gün Önce,220 m2,10. Kat,Sıfır Bina,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,2,1,1.345.000 TL,16 Gün Önce,100 m2,Yüksek Giriş,30 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,350 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Esenyurt,Talatpaşa,Daire,2,1,225.000 TL,Bugün,110 m2,3. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,35 TL,Evet,Evet,Güney,Doğalgaz
İstanbul,Büyükçekmece,Atatürk,Daire,3,1,750.000 TL,22 Gün Önce,130 m2,2. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,,Güney,Doğalgaz
İstanbul,Maltepe,İdealtepe,Daire,2,1,475.000 TL,5 Gün Önce,90 m2,Bahçe Katı,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,100 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beşiktaş,Arnavutköy,Daire,3,1,7.500.000 TL,Dün,175 m2,3. Kat,22 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,330.000 TL,6 Gün Önce,125 m2,1. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,,Güney,Doğalgaz
İstanbul,Şişli,Halide Edip Adıvar,Daire,1,1,275.000 TL,3 Gün Önce,75 m2,Bahçe Katı,7 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,Hayır,Evet,,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,2,1,385.000 TL,7 Gün Önce,95 m2,1. Kat,25 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Feneryolu,Daire,2,1,1.300.000 TL,5 Gün Önce,110 m2,7. Kat,2 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Ev Sahibi Oturuyor,Kat Mülkiyeti,3.400 TL,,,Güney,Doğalgaz
İstanbul,Sarıyer,Maslak,Daire,3,1,2.900.000 TL,9 Gün Önce,183 m2,13. Kat,4 Yaşında,Merkezi (Pay Ölçer),40 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Maltepe,Altıntepe,Daire,3,1,795.000 TL,19 Gün Önce,200 m2,4. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,,,Güney,Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,2,1,1.850.000 TL,13 Gün Önce,120 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Beylikdüzü,Gürpınar,Daire,2,1,525.000 TL,16 Gün Önce,145 m2,2. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Maltepe,Altıntepe,Daire,2,1,435.000 TL,19 Gün Önce,90 m2,Bahçe Katı,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,,Güney,Doğalgaz
İstanbul,Ümraniye,Atatürk,Daire,3,1,570.000 TL,23 Gün Önce,145 m2,5. Kat,35 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Evet,Batı,Doğalgaz
İstanbul,Kadıköy,Erenköy,Daire,3,1,1.250.000 TL,4 Gün Önce,125 m2,11. Kat,Sıfır Bina,Kombi,11 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Kadıköy,Bostancı,Daire,3,1,1.470.000 TL,3 Gün Önce,158 m2,7. Kat,Sıfır Bina,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Eyüpsultan,Düğmeciler,Daire,2,1,297.000 TL,10 Gün Önce,85 m2,Giriş Katı,13 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kiracı Oturuyor,Kat İrtifakı,,Hayır,,,Doğalgaz
İstanbul,Beylikdüzü,Büyükşehir,Daire,3,1,460.000 TL,5 Gün Önce,145 m2,Yüksek Giriş,20 Yaşında,Kombi,14 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,120 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Maltepe,Küçükyalı,Daire,3,2,650.000 TL,23 Gün Önce,170 m2,4. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,60 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Büyükçekmece,Cumhuriyet,Daire,2,1,450.000 TL,42 Gün Önce,100 m2,Bahçe Katı,3 Yaşında,Merkezi (Pay Ölçer),3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,120 TL,,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,3,1,3.100.000 TL,24 Gün Önce,150 m2,7. Kat,1 Yaşında,Merkezi (Pay Ölçer),11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Bakırköy,Yeşilyurt,Daire,4,2,6.750.000 TL,14 Gün Önce,300 m2,En Üst Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Sancaktepe,İnönü,Daire,3,1,200.000 TL,30 Gün Önce,120 m2,Giriş Katı,15 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,Evet,Evet,Güney,Doğalgaz
