city,district,neighborhood,prop_type,rooms,living_room,price,last_edit,area,prop_floor,building_age,heating_type,building_floors,credit_availability,furniture_availability,bathrooms,building_type,building_status,usage_status,deed,dues,swap,student_single,facade,fuel_type
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,380.000 TL,Dün,120 m2,1. Kat,25 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,,,Güney,Doğalgaz
İstanbul,Bağcılar,Fatih,Daire,6,1,610.000 TL,33 Gün Önce,200 m2,3. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Sarıyer,Rumeli Hisarı,Köşk,5,2,25.000.000 TL,20 Gün Önce,455 m2,Villa Katı,40 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,4,,İkinci El,Ev Sahibi Oturuyor,,,Hayır,,,Doğalgaz
İstanbul,Büyükçekmece,19 Mayıs,Daire,2,1,475.000 TL,6 Gün Önce,102 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,120 TL,,Evet,,Doğalgaz
İstanbul,Sarıyer,Merkez,Villa,5,2,14.750.000 TL,7 Gün Önce,550 m2,Villa Katı,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,5,Betonarme,İkinci El,Boş,Kat Mülkiyeti,4.500 TL,Hayır,,Doğu,Doğalgaz
İstanbul,Beşiktaş,Bebek,Yalı,15,2,300.000.000 TL,Dün,3.000 m2,Villa Katı,65 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,7,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Küçükçekmece,Halkalı Merkez,Daire,4,1,535.000 TL,6 Gün Önce,160 m2,4. Kat,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,,,Doğalgaz
İstanbul,Beyoğlu,Müeyyetzade,Daire,4,1,3.200.000 TL,99 Gün Önce,175 m2,4. Kat,40 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,2,,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,,,Doğalgaz
İstanbul,Pendik,Kavakpınar,Daire,3,1,195.000 TL,6 Gün Önce,120 m2,5. Kat,20 Yaşında,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,2,,,Boş,Arsa,20 TL,Hayır,,Güney,Doğalgaz
İstanbul,Beyoğlu,Kulaksız,Daire,2,1,420.000 TL,7 Gün Önce,95 m2,3. Kat,25 Yaşında,Kat Kaloriferi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Ümraniye,Elmalıkent,Daire,2,1,350.000 TL,9 Gün Önce,85 m2,Bahçe Katı,12 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,50 TL,Hayır,,"Doğu,",Doğalgaz
İstanbul,Maltepe,Fındıklı,Daire,1,1,150.000 TL,Bugün,95 m2,3. Kat,20 Yaşında,Soba,4 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,,,,,Doğalgaz
İstanbul,Esenyurt,Güzelyurt,Daire,2,1,256.000 TL,4 Gün Önce,105 m2,2. Kat,Sıfır Bina,Kombi,11 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Evet,,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Bostancı,Daire,2,1,2.950.000 TL,7 Gün Önce,144 m2,12. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,200 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Kozyatağı,Daire,3,1,1.200.000 TL,7 Gün Önce,110 m2,3. Kat,4 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Şişli,Mecidiyeköy,Daire,2,1,355.000 TL,Bugün,75 m2,2. Kat,7 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,35 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kartal,Cumhuriyet,Daire,3,1,560.000 TL,15 Gün Önce,110 m2,4. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,Evet,,Doğalgaz
İstanbul,Şile,Çavuş,Daire,2,1,350.000 TL,2 Gün Önce,85 m2,2. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Bakırköy,Şenlikköy,Daire,4,1,4.500.000 TL,7 Gün Önce,260 m2,3. Kat,10 Yaşında,Kombi,4 Katlı,Bilinmiyor,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,200 TL,,,,Doğalgaz
İstanbul,Bahçelievler,Kocasinan Merkez,Daire,2,1,260.000 TL,4 Gün Önce,75 m2,Yüksek Giriş,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Bahçelievler,Kocasinan Merkez,Daire,2,1,260.000 TL,4 Gün Önce,75 m2,Yüksek Giriş,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Bağcılar,Çınar,Daire,2,1,330.000 TL,12 Gün Önce,95 m2,Yarı Bodrum,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Kiracı Oturuyor,,,,,"Kuzey,",
İstanbul,Üsküdar,Bulgurlu,Daire,3,1,740.000 TL,13 Gün Önce,150 m2,4. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,5,1,14.750.000 TL,23 Gün Önce,330 m2,17. Kat,Sıfır Bina,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Beşiktaş,Levent,Daire,4,1,10.500.000 TL,Dün,252 m2,3. Kat,Sıfır Bina,Merkezi,5 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,Kat Mülkiyeti,,,Evet,,
İstanbul,Maltepe,Zümrütevler,Bina,2,1,5.750.000 TL,11 Gün Önce,666 m2,,5 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Üsküdar,Mimar Sinan,Daire,2,1,430.000 TL,54 Gün Önce,76 m2,Giriş Katı,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,20 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,2,1,1.200.000 TL,14 Gün Önce,100 m2,6. Kat,3 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Esenyurt,Mehterçeşme,Daire,2,1,256.500 TL,8 Gün Önce,134 m2,2. Kat,3 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Evet,,"Güney,",Doğalgaz
İstanbul,Bağcılar,Yenimahalle,Daire,2,1,150.000 TL,21 Gün Önce,95 m2,Bahçe Katı,25 Yaşında,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,1,,,Kiracı Oturuyor,Arsa,,,,Kuzey,
İstanbul,Küçükçekmece,Kemalpaşa,Daire,2,1,330.000 TL,12 Gün Önce,90 m2,4. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,Hayır,,,Doğalgaz
İstanbul,Adalar,Burgazada,Köşk,7,2,6.150.000 TL,Bugün,550 m2,,50 Yaşında,Kombi,,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Şişli,Harbiye,Daire,4,1,5.250.000 TL,45 Gün Önce,235 m2,4. Kat,40 Yaşında,Merkezi,7 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,,650 TL,Hayır,,,Doğalgaz
İstanbul,Adalar,Maden,Daire,3,1,800.000 TL,18 Gün Önce,100 m2,1. Kat,22 Yaşında,Kat Kaloriferi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,250 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Eyüpsultan,Çırçır,Daire,3,1,595.000 TL,8 Gün Önce,130 m2,4. Kat,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beşiktaş,Etiler,Daire,3,1,2.850.000 TL,15 Gün Önce,140 m2,,30 Yaşında,Merkezi,,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,450 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bağcılar,Kirazlı,Daire,3,1,215.000 TL,21 Gün Önce,120 m2,Bahçe Katı,10 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,,Ev Sahibi Oturuyor,,,,,"Doğu,",Doğalgaz
İstanbul,Eyüpsultan,Göktürk Merkez,Daire,4,1,3.000.000 TL,5 Gün Önce,400 m2,Çatı Katı,6 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Üsküdar,Valide-i Atik,Daire,3,1,410.000 TL,Bugün,95 m2,4. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Pendik,Orhangazi,Daire,2,1,273.000 TL,Bugün,80 m2,Yüksek Giriş,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Şişli,Esentepe,Residence,2,1,1.500.000 TL,7 Gün Önce,139 m2,Giriş Katı,5 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,1.200 TL,Hayır,Evet,,Doğalgaz
İstanbul,Kağıthane,Merkez,Daire,1,1,415.000 TL,6 Gün Önce,60 m2,5. Kat,2 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Bağcılar,Merkez,Daire,1,1,499.900 TL,13 Gün Önce,65 m2,1. Kat,Sıfır Bina,Kombi,18 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Üsküdar,Kandilli,Yalı,7,2,340.000.000 TL,Dün,1.000 m2,Villa Katı,50 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bağcılar,Merkez,Daire,1,1,499.900 TL,13 Gün Önce,65 m2,1. Kat,Sıfır Bina,Kombi,18 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Üsküdar,Kandilli,Yalı,7,2,340.000.000 TL,Dün,1.000 m2,Villa Katı,50 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beylikdüzü,Barış,Daire,3,1,735.000 TL,4 Gün Önce,145 m2,9. Kat,10 Yaşında,Kombi,15 Katlı,Uygun,Eşyalı Değil,2,,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,400 TL,Hayır,,Güney,Doğalgaz
İstanbul,Kadıköy,Merdivenköy,Bina,2,1,1.200.000 TL,Dün,161 m2,Villa Katı,50 Yaşında,Soba,2 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,2,1,350.000 TL,5 Gün Önce,105 m2,3. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beyoğlu,Gümüşsuyu,Daire,3,1,5.300.000 TL,10 Gün Önce,180 m2,4. Kat,85 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Büyükçekmece,Fatih,Daire,4,2,1.150.000 TL,10 Gün Önce,225 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,,Doğalgaz
İstanbul,Kağıthane,Çeliktepe,Daire,2,1,450.000 TL,Bugün,75 m2,3. Kat,2 Yaşında,Kombi,15 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,310 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bahçelievler,Şirinevler,Daire,2,1,450.250 TL,14 Gün Önce,90 m2,3. Kat,Sıfır Bina,Kombi,,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Evet,,Güney,Doğalgaz
İstanbul,Beşiktaş,Vişnezade,Daire,3,1,15.750.000 TL,5 Gün Önce,270 m2,2. Kat,5 Yaşında,Merkezi,7 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,,Kat Mülkiyeti,,,Evet,,Doğalgaz
İstanbul,Bahçelievler,Zafer,Daire,4,2,700.000 TL,20 Gün Önce,195 m2,5. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Bakırköy,Yenimahalle,Daire,2,1,520.000 TL,5 Gün Önce,100 m2,1. Kat,26 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,,Kuzey,Doğalgaz
İstanbul,Bahçelievler,Zafer,Daire,2,1,155.000 TL,4 Gün Önce,85 m2,Bahçe Katı,20 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Arsa,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Bakırköy,Cevizlik,Daire,2,1,420.000 TL,10 Gün Önce,80 m2,Yüksek Giriş,29 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Evet,,Doğalgaz
İstanbul,Sarıyer,Maden,Daire,4,1,2.300.000 TL,22 Gün Önce,200 m2,Bahçe Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Beyoğlu,Firuzağa,Bina,6,2,1.750.000 TL,7 Gün Önce,180 m2,,60 Yaşında,Kombi,,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Üsküdar,Çengelköy,Villa,4,1,21.000.000 TL,20 Gün Önce,500 m2,Villa Katı,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,,Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,3,1,2.350.000 TL,9 Gün Önce,160 m2,1. Kat,21 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,,,"Kuzey,",Doğalgaz
İstanbul,Pendik,Sapan Bağları,Daire,2,1,375.000 TL,56 Gün Önce,150 m2,Ara Kat,16 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Arsa,25 TL,Evet,,"Güney,",Doğalgaz
İstanbul,Tuzla,İçmeler,Daire,2,1,280.000 TL,21 Gün Önce,100 m2,Yüksek Giriş,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Batı,Doğalgaz
İstanbul,Beşiktaş,Etiler,Daire,3,1,1.570.000 TL,4 Gün Önce,120 m2,2. Kat,40 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Kiracı Oturuyor,,,Hayır,,,Doğalgaz
İstanbul,Beşiktaş,Ortaköy,Daire,2,1,575.000 TL,3 Gün Önce,85 m2,5. Kat,28 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Şişli,Paşa,Daire,2,1,520.000 TL,6 Gün Önce,120 m2,3. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Boş,Kat Mülkiyeti,50 TL,,Evet,,Doğalgaz
İstanbul,Arnavutköy,Anadolu,Daire,4,2,395.000 TL,2 Gün Önce,200 m2,4. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,,,"Güney,",Doğalgaz
İstanbul,Maltepe,Küçükyalı,Daire,3,1,400.000 TL,4 Gün Önce,110 m2,Giriş Katı,28 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Çatalca,Kaleiçi,Villa,10,1,14.000.000 TL,4 Gün Önce,550 m2,,10 Yaşında,Merkezi,,Uygun,Eşyalı Değil,3,Betonarme,,,,,,,,Doğalgaz
İstanbul,Bahçelievler,Yenibosna Merkez,Daire,2,1,225.000 TL,7 Gün Önce,85 m2,2. Kat,25 Yaşında,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Arsa,30 TL,Hayır,,Güney,Doğalgaz
İstanbul,Avcılar,Cihangir,Daire,2,1,295.000 TL,7 Gün Önce,85 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,20 TL,Evet,,Güney,Doğalgaz
İstanbul,Kağıthane,Çeliktepe,Daire,2,1,296.000 TL,Bugün,80 m2,Kot 1,3 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Kağıthane,Çeliktepe,Daire,3,1,780.000 TL,6 Gün Önce,150 m2,3. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Şişli,Fulya,Daire,2,1,395.000 TL,9 Gün Önce,90 m2,4. Kat,18 Yaşında,Kombi,10 Katlı,Uygun değil,Eşyalı Değil,1,,,,,50 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Eyüpsultan,Rami Yeni,Daire,2,1,425.000 TL,27 Gün Önce,95 m2,3. Kat,9 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,,,,
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,450.000 TL,11 Gün Önce,115 m2,4. Kat,32 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Üsküdar,Selimiye,Daire,3,1,1.150.000 TL,25 Gün Önce,105 m2,2. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,1,7.250.000 TL,20 Gün Önce,150 m2,12. Kat,Sıfır Bina,Kombi,13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,500 TL,Hayır,,Güney,Doğalgaz
İstanbul,Fatih,Mevlanakapı,Daire,2,1,600.000 TL,4 Gün Önce,90 m2,2. Kat,6 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Küçükçekmece,Gültepe,Daire,2,1,155.000 TL,28 Gün Önce,90 m2,Bahçe Katı,25 Yaşında,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Arsa,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Arnavutköy,Yunus Emre,Daire,1,1,127.000 TL,18 Gün Önce,75 m2,1. Kat,2 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Güngören,Haznedar,Daire,3,1,450.000 TL,16 Gün Önce,125 m2,5. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,,Güney,Doğalgaz
İstanbul,Güngören,Akıncılar,Daire,2,1,350.000 TL,16 Gün Önce,95 m2,3. Kat,28 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,,Güney,Doğalgaz
İstanbul,Büyükçekmece,Atatürk,Daire,5,1,720.000 TL,14 Gün Önce,210 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,Hayır,Evet,Doğu,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,485.000 TL,5 Gün Önce,115 m2,1. Kat,12 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,50 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Şişli,Gülbahar,Daire,3,1,550.000 TL,4 Gün Önce,110 m2,4. Kat,2 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,50 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Yenibosna Merkez,Bina,3,1,1.750.000 TL,4 Gün Önce,210 m2,5. Kat,20 Yaşında,Kombi,5 Katlı,Bilinmiyor,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Beylikdüzü,Cumhuriyet,Daire,3,1,729.000 TL,8 Gün Önce,136 m2,4. Kat,20 Yaşında,Merkezi,15 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,250 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Soğanlı,Daire,2,1,330.000 TL,Bugün,85 m2,3. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,50 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,2,1,200.000 TL,Bugün,85 m2,Bahçe Katı,19 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,25 TL,Hayır,,Güney,Doğalgaz
İstanbul,Bahçelievler,Bahçelievler,Daire,5,2,1.800.000 TL,Bugün,350 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,100 TL,Hayır,,,
İstanbul,Maltepe,Feyzullah,Daire,3,1,510.000 TL,13 Gün Önce,120 m2,1. Kat,28 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Ev Sahibi Oturuyor,,,,,Güney,
İstanbul,Fatih,İskenderpaşa,Daire,2,1,600.000 TL,27 Gün Önce,136 m2,Ara Kat,40 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,,,Doğu,Doğalgaz
İstanbul,Fatih,Şehremini,Daire,2,1,320.000 TL,6 Gün Önce,65 m2,1. Kat,30 Yaşında,Soba,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Eyüpsultan,Rami Cuma,Daire,2,1,370.000 TL,5 Gün Önce,120 m2,Yüksek Giriş,13 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,Hayır,Evet,,Doğalgaz
İstanbul,Üsküdar,Çengelköy,Köşk,7,3,19.770.000 TL,10 Gün Önce,1.027 m2,3. Kat,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Kagir,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Silivri,Selimpaşa,Daire,2,1,300.000 TL,26 Gün Önce,100 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,50 TL,Evet,Evet,Güney,Doğalgaz
İstanbul,Sarıyer,Emirgan,Villa,6,2,65.000.000 TL,10 Gün Önce,650 m2,Villa Katı,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,6,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,,,Doğalgaz
