city,district,neighborhood,prop_type,rooms,living_room,price,last_edit,area,prop_floor,building_age,heating_type,building_floors,credit_availability,furniture_availability,bathrooms,building_type,building_status,usage_status,deed,dues,swap,student_single,facade,fuel_type
İstanbul,Gaziosmanpaşa,Şemsipaşa,Daire,3,1,293.000 TL,12 Gün Önce,130 m2,Bahçe Katı,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Evet,Evet,Güney,Doğalgaz
İstanbul,Esenyurt,Pınar,Daire,2,1,175.000 TL,48 Gün Önce,80 m2,Kot 2,8 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Sarıyer,Reşitpaşa,Daire,5,3,4.750.000 TL,4 Gün Önce,340 m2,4. Kat,21 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Arsa,25 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Şişli,İnönü,Daire,2,1,590.000 TL,2 Gün Önce,90 m2,1. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,35 TL,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Ümraniye,Atatürk,Daire,2,1,800.000 TL,10 Gün Önce,105 m2,2. Kat,1 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,,,,,,"Doğu,",Doğalgaz
İstanbul,Kartal,Esentepe,Daire,4,1,550.000 TL,13 Gün Önce,180 m2,En Üst Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,,,50 TL,,,"Kuzey,",Doğalgaz
İstanbul,Beykoz,Kavacık,Daire,3,1,580.000 TL,28 Gün Önce,165 m2,Yüksek Giriş,14 Yaşında,Kombi,6 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Arsa,60 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Sarıyer,İstinye,Daire,4,1,7.000.000 TL,Bugün,310 m2,Çatı Katı,6 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Ahşap,İkinci El,Boş,,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Ataşehir,Barbaros,Daire,5,1,3.750.000 TL,23 Gün Önce,256 m2,9. Kat,12 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,3,,,,Kat Mülkiyeti,,,,,
İstanbul,Avcılar,Mustafa Kemal Paşa,Daire,3,1,129.900 TL,8 Gün Önce,130 m2,Bahçe Katı,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,Güney,Doğalgaz
İstanbul,Kağıthane,Ortabayır,Daire,2,1,515.000 TL,5 Gün Önce,75 m2,1. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,35 TL,Hayır,Evet,,Doğalgaz
İstanbul,Pendik,Kurtköy,Daire,2,1,290.000 TL,7 Gün Önce,100 m2,Zemin,7 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,40 TL,Evet,,Güney,Doğalgaz
İstanbul,Kadıköy,Göztepe,Daire,4,1,5.600.000 TL,4 Gün Önce,250 m2,17. Kat,20 Yaşında,Merkezi,25 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Güngören,Haznedar,Daire,2,1,400.000 TL,15 Gün Önce,80 m2,Bahçe Katı,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,,Güney,Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,Villa,4,2,1.900.000 TL,16 Gün Önce,360 m2,Villa Katı,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,,,Doğalgaz
İstanbul,Beylikdüzü,Cumhuriyet,Daire,2,1,229.000 TL,5 Gün Önce,120 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Esenyurt,Esenkent,Daire,3,1,775.000 TL,9 Gün Önce,180 m2,Bahçe Katı,10 Yaşında,Jeotermal Isıtma,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Şirinevler,Daire,3,1,475.000 TL,9 Gün Önce,115 m2,Yüksek Giriş,3 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Zafer,Daire,2,1,265.000 TL,4 Gün Önce,70 m2,Yüksek Giriş,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,4,1,2.300.000 TL,12 Gün Önce,145 m2,8. Kat,1 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,,"Güney,",Doğalgaz
İstanbul,Gaziosmanpaşa,Barbaros Hayrettinpaşa,Daire,2,1,327.000 TL,19 Gün Önce,120 m2,2. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Eyüpsultan,Yeşilpınar,Daire,5,1,465.000 TL,18 Gün Önce,200 m2,4. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Taş Bina,İkinci El,Boş,Kat İrtifakı,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Pendik,Kaynarca,Daire,4,2,860.000 TL,46 Gün Önce,220 m2,5. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,75 TL,Evet,Evet,Güney,Doğalgaz
İstanbul,Avcılar,Mustafa Kemal Paşa,Daire,2,1,155.000 TL,8 Gün Önce,100 m2,4. Kat,5 Yaşında,Kombi,10 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,Güney,Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,Villa,5,2,2.100.000 TL,14 Gün Önce,360 m2,,15 Yaşında,Kombi,,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Kadıköy,Erenköy,Daire,3,1,1.200.000 TL,15 Gün Önce,128 m2,11. Kat,Sıfır Bina,Kombi,11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,,
İstanbul,Üsküdar,Bulgurlu,Daire,3,1,790.000 TL,9 Gün Önce,130 m2,5. Kat,20 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,225 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Erenköy,Daire,2,1,995.000 TL,10 Gün Önce,115 m2,1. Kat,25 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,,Güney,Doğalgaz
İstanbul,Bakırköy,Kartaltepe,Daire,2,1,625.000 TL,5 Gün Önce,110 m2,Bahçe Katı,25 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Esenyurt,Cumhuriyet,Daire,2,1,285.000 TL,6 Gün Önce,110 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Göztepe,Daire,3,1,1.550.000 TL,11 Gün Önce,120 m2,4. Kat,1 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Gaziosmanpaşa,Karlıtepe,Daire,3,1,660.000 TL,4 Gün Önce,120 m2,3. Kat,7 Yaşında,Merkezi,,Uygun,Eşyalı Değil,1,Betonarme,,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Sarıyer,İstinye,Daire,3,1,2.500.000 TL,21 Gün Önce,142 m2,3. Kat,20 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,1.200 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bakırköy,Ataköy 2-5-6. Kısım,Residence,5,1,15.000.000 TL,29 Gün Önce,300 m2,5. Kat,Sıfır Bina,Kombi,19 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,1.000 TL,Hayır,Evet,,Doğalgaz
İstanbul,Beykoz,Kavacık,Daire,3,1,900.000 TL,28 Gün Önce,172 m2,6. Kat,14 Yaşında,Kombi,7 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Arsa,50 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Şişli,Esentepe,Daire,3,1,1.200.000 TL,23 Gün Önce,160 m2,5. Kat,12 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,70 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,630.000 TL,14 Gün Önce,135 m2,,29 Yaşında,Kombi,,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Kadıköy,Göztepe,Daire,4,4,3.450.000 TL,10 Gün Önce,280 m2,13. Kat,Sıfır Bina,Kombi,13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Hayır,,Güney,Doğalgaz
İstanbul,Küçükçekmece,Cumhuriyet,Daire,4,1,950.000 TL,4 Gün Önce,200 m2,2. Kat,7 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,100 TL,Hayır,,Güney,Doğalgaz
İstanbul,Adalar,Nizam,Yalı Dairesi,3,1,3.650.000 TL,19 Gün Önce,155 m2,Bahçe Katı,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beşiktaş,Dikilitaş,Daire,3,1,1.650.000 TL,9 Gün Önce,120 m2,2. Kat,10 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Kiracı Oturuyor,Kat Mülkiyeti,200 TL,Hayır,,"Güney,",Doğalgaz
İstanbul,Bakırköy,Şenlikköy,Daire,3,1,1.700.000 TL,5 Gün Önce,185 m2,Bahçe Katı,18 Yaşında,Kombi,4 Katlı,Bilinmiyor,Eşyalı Değil,2,Betonarme,,Kiracı Oturuyor,,,,,,Doğalgaz
İstanbul,Esenyurt,İnönü,Daire,3,1,289.500 TL,5 Gün Önce,130 m2,2. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,Güney,Doğalgaz
İstanbul,Silivri,Yeni,Daire,2,1,345.000 TL,15 Gün Önce,120 m2,2. Kat,1 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Belirtilmemiş,Kat Mülkiyeti,100 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kağıthane,Çeliktepe,Daire,3,2,660.000 TL,6 Gün Önce,150 m2,4. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Etiler,Daire,2,1,2.900.000 TL,13 Gün Önce,120 m2,2. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Bakırköy,Şenlikköy,Daire,3,1,1.600.000 TL,5 Gün Önce,150 m2,Giriş Katı,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Beylikdüzü,Yakuplu,Daire,4,2,625.000 TL,28 Gün Önce,230 m2,En Üst Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,,Güney,Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,3,1,1.700.000 TL,9 Gün Önce,150 m2,5. Kat,10 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,75 TL,,,"Güney,",Doğalgaz
İstanbul,Fatih,Seyyid Ömer,Daire,1,1,350.000 TL,11 Gün Önce,70 m2,Yüksek Giriş,29 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,40 TL,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Maltepe,Altıntepe,Daire,2,1,650.000 TL,13 Gün Önce,100 m2,2. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,,Güney,Doğalgaz
İstanbul,Büyükçekmece,Dizdariye,Daire,3,1,350.000 TL,33 Gün Önce,82 m2,En Üst Kat,33 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,35 TL,Evet,Evet,Güney,Doğalgaz
İstanbul,Üsküdar,Kısıklı,Daire,3,2,780.000 TL,Dün,140 m2,5. Kat,13 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,,,,Kat İrtifakı,20 TL,,,Doğu,
İstanbul,Ataşehir,Kayışdağı,Daire,1,1,276.000 TL,14 Gün Önce,70 m2,Yüksek Giriş,6 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Silivri,Mimar Sinan,Daire,2,1,330.000 TL,14 Gün Önce,105 m2,2. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beylikdüzü,Dereağzı,Daire,4,1,499.000 TL,9 Gün Önce,160 m2,En Üst Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,,Güney,Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,3,1,1.400.000 TL,9 Gün Önce,110 m2,Bahçe Katı,2 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Bakırköy,Cevizlik,Daire,3,1,850.000 TL,11 Gün Önce,145 m2,1. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Esenyurt,Zafer,Daire,1,1,385.000 TL,28 Gün Önce,76 m2,18. Kat,3 Yaşında,Merkezi (Pay Ölçer),22 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Küçükçekmece,Yeşilova,Daire,5,1,925.000 TL,16 Gün Önce,200 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Ataşehir,İnönü,Daire,2,1,390.000 TL,20 Gün Önce,85 m2,2. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Evet,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,3,1,1.550.000 TL,4 Gün Önce,130 m2,1. Kat,1 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,1,2.500.000 TL,10 Gün Önce,190 m2,6. Kat,25 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Beşiktaş,Levazım,Residence,2,1,5.250.000 TL,Dün,170 m2,3. Kat,1 Yaşında,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Fatih,Haseki Sultan,Daire,2,1,280.000 TL,30 Gün Önce,80 m2,Yarı Bodrum,15 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,Doğalgaz
İstanbul,Ümraniye,Necip Fazıl,Daire,1,1,250.000 TL,13 Gün Önce,60 m2,Yüksek Giriş,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,Güney,Doğalgaz
İstanbul,Sarıyer,Tarabya,Villa,5,3,7.500.000 TL,20 Gün Önce,450 m2,1. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,,
İstanbul,Kadıköy,Merdivenköy,Daire,5,1,1.250.000 TL,50 Gün Önce,220 m2,5. Kat,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,40 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Bakırköy,Şenlikköy,Daire,4,1,2.750.000 TL,7 Gün Önce,260 m2,3. Kat,18 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat İrtifakı,,,,Güney,Doğalgaz
İstanbul,Maltepe,Başıbüyük,Daire,1,0,340.000 TL,16 Gün Önce,44 m2,6. Kat,3 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,Evet,Batı,Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,1,2.500.000 TL,17 Gün Önce,230 m2,9. Kat,Sıfır Bina,Kombi,9 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Kağıthane,Gültepe,Daire,2,1,350.000 TL,5 Gün Önce,90 m2,4. Kat,4 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,600.000 TL,Bugün,110 m2,1. Kat,13 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,40 TL,Hayır,,Güney,Doğalgaz
İstanbul,Bahçelievler,Hürriyet,Daire,5,2,800.000 TL,11 Gün Önce,250 m2,4. Kat,19 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,,,Güney,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,2,1,295.000 TL,Bugün,90 m2,Bahçe Katı,24 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,25 TL,,,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,2,1,1.650.000 TL,Bugün,110 m2,8. Kat,1 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,,,,,Güney,Doğalgaz
İstanbul,Eyüpsultan,Rami Cuma,Daire,1,1,240.000 TL,9 Gün Önce,75 m2,Bahçe Katı,7 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,25 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beyoğlu,Örnektepe,Daire,2,1,450.000 TL,4 Gün Önce,90 m2,Kot 2,1 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Maltepe,Fındıklı,Daire,2,1,279.000 TL,11 Gün Önce,90 m2,1. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Güngören,Mareşal Çakmak,Daire,2,1,280.000 TL,12 Gün Önce,90 m2,4. Kat,32 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,30 TL,Hayır,,Doğu,Doğalgaz
İstanbul,Sarıyer,Darüşşafaka,Daire,3,1,1.500.000 TL,11 Gün Önce,145 m2,4. Kat,23 Yaşında,Merkezi (Pay Ölçer),6 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,320 TL,Hayır,Evet,Doğu,Doğalgaz
İstanbul,Beylikdüzü,Adnan Kahveci,Daire,2,1,429.000 TL,17 Gün Önce,105 m2,4. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,,,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Bahçelievler,Daire,3,1,1.200.000 TL,8 Gün Önce,180 m2,4. Kat,10 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,2,Betonarme,,Kiracı Oturuyor,,,,,,Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,5,2,3.800.000 TL,43 Gün Önce,250 m2,10. Kat,Sıfır Bina,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,4,,Sıfır,Boş,,400 TL,Hayır,,"Kuzey,",
İstanbul,Kadıköy,Fenerbahçe,Daire,4,1,7.000.000 TL,17 Gün Önce,240 m2,1. Kat,25 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Eyüpsultan,Göktürk Merkez,Villa,7,2,25.000.000 TL,4 Gün Önce,780 m2,Villa Katı,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,5,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,"Doğu,",Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,Daire,2,1,349.900 TL,6 Gün Önce,110 m2,3. Kat,Sıfır Bina,Kombi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,Güney,Doğalgaz
İstanbul,Ümraniye,Tatlısu,Daire,1,1,560.000 TL,10 Gün Önce,64 m2,10. Kat,Sıfır Bina,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Hayır,,Güney,Doğalgaz
İstanbul,Ümraniye,Tatlısu,Daire,1,1,560.000 TL,10 Gün Önce,64 m2,10. Kat,Sıfır Bina,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Hayır,,Güney,Doğalgaz
İstanbul,Bakırköy,Şenlikköy,Daire,3,1,2.500.000 TL,18 Gün Önce,190 m2,En Üst Kat,13 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,,,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Etiler,Residence,5,1,13.500.000 TL,26 Gün Önce,360 m2,Bahçe Katı,12 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Fatih,Şehremini,Daire,2,1,400.000 TL,20 Gün Önce,85 m2,Yüksek Giriş,25 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,Hayır,,"Güney,",Doğalgaz
İstanbul,Maltepe,Küçükyalı,Daire,2,1,850.000 TL,30 Gün Önce,115 m2,1. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,80 TL,Hayır,,"Güney,",Doğalgaz
İstanbul,Sarıyer,Demirciköy,Villa,6,2,3.850.000 TL,17 Gün Önce,450 m2,Villa Katı,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beylikdüzü,Barış,Daire,3,1,470.000 TL,6 Gün Önce,145 m2,4. Kat,20 Yaşında,Kombi,14 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,120 TL,,Evet,Güney,Doğalgaz
İstanbul,Eyüpsultan,Yeşilpınar,Daire,2,1,455.000 TL,18 Gün Önce,100 m2,3. Kat,6 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
