city,district,neighborhood,prop_type,rooms,living_room,price,last_edit,area,prop_floor,building_age,heating_type,building_floors,credit_availability,furniture_availability,bathrooms,building_type,building_status,usage_status,deed,dues,swap,student_single,facade,fuel_type
İstanbul,Şişli,Mecidiyeköy,Daire,2,1,190.000 TL,Bugün,80 m2,Giriş Katı,20 Yaşında,Kombi,,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Arsa,,Hayır,Evet,Batı,Doğalgaz
İstanbul,Kadıköy,Feneryolu,Daire,4,1,3.100.000 TL,27 Gün Önce,200 m2,10. Kat,Sıfır Bina,Kombi,11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,Villa,4,2,1.800.000 TL,8 Gün Önce,360 m2,Villa Katı,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Eyüpsultan,Güzeltepe,Daire,3,1,565.000 TL,10 Gün Önce,130 m2,1. Kat,10 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Evet,,Güney,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,2,1,518.000 TL,3 Gün Önce,90 m2,1. Kat,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,725.000 TL,9 Gün Önce,120 m2,1. Kat,7 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat İrtifakı,,Hayır,Evet,Doğu,Doğalgaz
İstanbul,Beylikdüzü,Yakuplu,Daire,4,1,650.000 TL,16 Gün Önce,200 m2,9. Kat,15 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,Hayır,,"Güney,",Doğalgaz
İstanbul,Beyoğlu,Firuzağa,Daire,2,1,500.000 TL,11 Gün Önce,85 m2,Kot 1,40 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Küçükçekmece,Atakent,Villa,3,1,2.650.000 TL,4 Gün Önce,230 m2,Bahçe Katı,4 Yaşında,Merkezi (Pay Ölçer),2 Katlı,Uygun,Eşyalı Değil,2,Taş Bina,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Sarıyer,Zekeriyaköy,Villa,4,1,2.350.000 TL,16 Gün Önce,280 m2,Villa Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Etiler,Daire,2,1,2.900.000 TL,13 Gün Önce,120 m2,2. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Kadıköy,Feneryolu,Daire,4,1,3.650.000 TL,8 Gün Önce,200 m2,12. Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,"Güney,",Doğalgaz
İstanbul,Esenyurt,Mevlana,Daire,3,1,600.000 TL,9 Gün Önce,160 m2,Ara Kat,21 Yaşında,Kombi,14 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,125 TL,Hayır,,,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,435.000 TL,4 Gün Önce,120 m2,4. Kat,32 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,40 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beyoğlu,Kuloğlu,Bina,4,4,11.414.500 TL,4 Gün Önce,275 m2,5. Kat,12 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,4,Taş Bina,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,40 TL,Hayır,,"Doğu,",Doğalgaz
İstanbul,Sarıyer,Kumköy,Villa,4,2,4.550.000 TL,24 Gün Önce,320 m2,Villa Katı,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Kuzey,Doğalgaz
İstanbul,Şişli,Teşvikiye,Daire,3,1,6.500.000 TL,18 Gün Önce,220 m2,9. Kat,5 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,350 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bayrampaşa,Altıntepsi,Daire,2,1,315.000 TL,11 Gün Önce,80 m2,Yüksek Giriş,6 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,20 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,1,7.000.000 TL,8 Gün Önce,200 m2,9. Kat,Sıfır Bina,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Bostancı,Daire,3,1,685.000 TL,3 Gün Önce,135 m2,1. Kat,26 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,150 TL,Hayır,,Güney,Doğalgaz
İstanbul,Kağıthane,Emniyet Evleri,Daire,2,1,660.000 TL,17 Gün Önce,80 m2,2. Kat,5 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,40 TL,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,3,2,2.800.000 TL,15 Gün Önce,250 m2,10. Kat,Sıfır Bina,Kombi,10 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Çekmeköy,Ekşioğlu,Daire,2,1,279.000 TL,8 Gün Önce,85 m2,2. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,3,1,1.975.000 TL,27 Gün Önce,135 m2,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Bakırköy,Basınköy,Daire,4,1,2.600.000 TL,10 Gün Önce,230 m2,Yüksek Giriş,16 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,,"Doğu,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,3,1,900.000 TL,11 Gün Önce,130 m2,3. Kat,25 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Bostancı,Daire,3,1,730.000 TL,8 Gün Önce,135 m2,12. Kat,27 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,100 TL,,,,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,425.000 TL,11 Gün Önce,125 m2,1. Kat,27 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bakırköy,Kartaltepe,Daire,3,1,410.000 TL,3 Gün Önce,95 m2,Bahçe Katı,40 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,75 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Ümraniye,İnkılap,Daire,3,1,470.000 TL,44 Gün Önce,120 m2,5. Kat,10 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,Hayır,,"Güney,",Doğalgaz
İstanbul,Esenyurt,Zafer,Daire,3,1,600.000 TL,32 Gün Önce,174 m2,15. Kat,Sıfır Bina,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Ümraniye,Site,Daire,2,1,475.000 TL,20 Gün Önce,90 m2,3. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,,,Hayır,,,Doğalgaz
İstanbul,Silivri,Büyük Sinekli,Çiftlik Evi,5,2,2.950.000 TL,4 Gün Önce,300 m2,Zemin,13 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,Hayır,Evet,,Doğalgaz
İstanbul,Beylikdüzü,Yakuplu,Daire,2,1,275.000 TL,4 Gün Önce,105 m2,Ara Kat,Sıfır Bina,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Evet,,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,3,1,1.295.000 TL,10 Gün Önce,135 m2,9. Kat,Sıfır Bina,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Hayır,,Güney,Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,3,1,2.500.000 TL,12 Gün Önce,150 m2,9. Kat,Sıfır Bina,Kombi,11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Bahçelievler,Bahçelievler,Daire,3,1,820.000 TL,10 Gün Önce,120 m2,1. Kat,20 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,125 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,4,1,11.750.000 TL,6 Gün Önce,230 m2,1. Kat,6 Yaşında,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Kağıthane,Talatpaşa,Daire,2,1,305.000 TL,Bugün,85 m2,Kot 2,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beylikdüzü,Gürpınar,Daire,2,1,377.000 TL,8 Gün Önce,110 m2,1. Kat,1 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Evet,,Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,4,1,1.650.000 TL,Bugün,220 m2,9. Kat,33 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Adalar,Nizam,Müstakil Ev,6,1,1.750.000 TL,16 Gün Önce,240 m2,Villa Katı,21 Yaşında,Klima,2 Katlı,Uygun,Eşyalı,4,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Bahçelievler,Soğanlı,Daire,1,1,200.000 TL,3 Gün Önce,65 m2,Bahçe Katı,30 Yaşında,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Arsa,,Hayır,Evet,,Doğalgaz
İstanbul,Üsküdar,Acıbadem,Daire,2,1,695.000 TL,20 Gün Önce,110 m2,Giriş Katı,30 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,140 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Zeytinburnu,Nuripaşa,Daire,2,1,380.000 TL,8 Gün Önce,100 m2,4. Kat,22 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Hayır,,"Doğu,",Doğalgaz
İstanbul,Bahçelievler,Bahçelievler,Daire,5,2,2.150.000 TL,3 Gün Önce,320 m2,4. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,100 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Üsküdar,Mimar Sinan,Daire,1,1,240.000 TL,29 Gün Önce,70 m2,Kot 2,26 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,25 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beykoz,Yavuz Selim,Müstakil Ev,4,3,1.275.000 TL,5 Gün Önce,270 m2,Villa Katı,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,7,2,4.950.000 TL,26 Gün Önce,440 m2,Çatı Katı,Sıfır Bina,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,Kat Mülkiyeti,800 TL,,,Güney,Doğalgaz
İstanbul,Beşiktaş,Levent,Residence,1,1,2.300.000 TL,4 Gün Önce,134 m2,10. Kat,5 Yaşında,Merkezi (Pay Ölçer),55 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,,Doğalgaz
İstanbul,Büyükçekmece,Atatürk,Daire,4,2,850.000 TL,25 Gün Önce,190 m2,5. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,20 TL,Hayır,,Güney,Doğalgaz
İstanbul,Bakırköy,Şenlikköy,Daire,3,1,1.600.000 TL,10 Gün Önce,150 m2,Giriş Katı,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Evet,,"Güney,",Doğalgaz
İstanbul,Kadıköy,Hasanpaşa,Daire,2,1,530.000 TL,4 Gün Önce,90 m2,1. Kat,40 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,300.000 TL,3 Gün Önce,115 m2,Yüksek Giriş,24 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Caferağa,Daire,2,1,745.000 TL,9 Gün Önce,120 m2,3. Kat,35 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Üsküdar,Valide-i Atik,Daire,4,2,1.350.000 TL,15 Gün Önce,190 m2,3. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Güngören,Mareşal Çakmak,Daire,3,1,615.000 TL,3 Gün Önce,120 m2,1. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,25 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Avcılar,Mustafa Kemal Paşa,Daire,2,1,250.000 TL,5 Gün Önce,80 m2,Giriş Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Büyükçekmece,Atatürk,Daire,3,1,620.000 TL,7 Gün Önce,165 m2,Giriş Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,100 TL,Hayır,,Güney,Doğalgaz
İstanbul,Ataşehir,Atatürk,Daire,3,1,1.000.000 TL,9 Gün Önce,124 m2,2. Kat,22 Yaşında,Merkezi,11 Katlı,Uygun,Eşyalı Değil,1,,,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Bakırköy,Şenlikköy,Daire,6,2,10.500.000 TL,4 Gün Önce,500 m2,Villa Katı,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,"Güney,",Doğalgaz
İstanbul,Kadıköy,Göztepe,Daire,5,2,3.950.000 TL,17 Gün Önce,355 m2,9. Kat,Sıfır Bina,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,Evet,Güney,Doğalgaz
İstanbul,Maltepe,Feyzullah,Daire,2,1,500.000 TL,29 Gün Önce,110 m2,3. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Güngören,Tozkoparan,Daire,3,1,650.000 TL,11 Gün Önce,130 m2,4. Kat,22 Yaşında,Merkezi,4 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,,,Evet,Güney,Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,345.000 TL,3 Gün Önce,125 m2,4. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,,Hayır,Evet,,Doğalgaz
İstanbul,Üsküdar,Bulgurlu,Daire,3,1,310.000 TL,8 Gün Önce,105 m2,Bahçe Katı,6 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,85 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beşiktaş,Levent,Daire,1,1,295.000 TL,7 Gün Önce,55 m2,Bahçe Katı,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Evet,,Doğalgaz
İstanbul,Gaziosmanpaşa,Bağlarbaşı,Daire,2,1,390.000 TL,11 Gün Önce,130 m2,1. Kat,Sıfır Bina,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat İrtifakı,,Evet,Evet,Güney,Doğalgaz
İstanbul,Beşiktaş,Bebek,Daire,2,1,5.250.000 TL,13 Gün Önce,105 m2,3. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,3,1,745.000 TL,24 Gün Önce,125 m2,Giriş Katı,31 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Şişli,Esentepe,Daire,2,1,540.000 TL,4 Gün Önce,100 m2,8. Kat,15 Yaşında,Kombi,8 Katlı,Uygun değil,Eşyalı Değil,1,,,,,,,,,
İstanbul,Beylikdüzü,Cumhuriyet,Daire,2,1,284.000 TL,10 Gün Önce,100 m2,2. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,,,"Güney,",Doğalgaz
İstanbul,Büyükçekmece,Ekinoba,Daire,2,1,670.000 TL,50 Gün Önce,108 m2,Yüksek Giriş,2 Yaşında,Kat Kaloriferi,,Uygun,Eşyalı Değil,1,Betonarme,,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beşiktaş,Nisbetiye,Residence,2,1,3.850.000 TL,17 Gün Önce,130 m2,4. Kat,1 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kiracı Oturuyor,Kat Mülkiyeti,,,Evet,,Doğalgaz
İstanbul,Kağıthane,Gürsel,Daire,3,1,845.000 TL,7 Gün Önce,160 m2,2. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,70 TL,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Gaziosmanpaşa,Yeni Mahalle,Daire,5,1,430.000 TL,12 Gün Önce,150 m2,4. Kat,8 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,20 TL,Evet,Evet,Güney,Doğalgaz
İstanbul,Beylikdüzü,Beylikdüzü OSB,Daire,2,1,233.000 TL,4 Gün Önce,105 m2,Ara Kat,Sıfır Bina,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Evet,,"Kuzey,",Doğalgaz
İstanbul,Büyükçekmece,Fatih,Daire,3,1,550.000 TL,8 Gün Önce,145 m2,2. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beşiktaş,Vişnezade,Residence,7,1,85.000.000 TL,Dün,1.138 m2,14. Kat,6 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,6,Çelik,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Sarıyer,Emirgan,Villa,5,2,14.750.000 TL,8 Gün Önce,450 m2,Villa Katı,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Levent,Residence,3,1,3.100.000 TL,18 Gün Önce,176 m2,12. Kat,9 Yaşında,Merkezi (Pay Ölçer),27 Katlı,Uygun,Eşyalı,2,Betonarme,Sıfır,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beşiktaş,Etiler,Daire,5,1,13.500.000 TL,Bugün,380 m2,Bahçe Katı,10 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Sarıyer,Büyükdere,Köşk,5,1,18.000.000 TL,Dün,415 m2,Villa Katı,7 Yaşında,Kombi,,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Silivri,Cumhuriyet,Villa,5,2,2.000.000 TL,3 Gün Önce,275 m2,Villa Katı,4 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Ahşap,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,Hayır,,Güney,Doğalgaz
İstanbul,Kadıköy,Göztepe,Daire,3,1,1.730.000 TL,12 Gün Önce,130 m2,7. Kat,4 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,,,Hayır,Evet,,Doğalgaz
İstanbul,Kadıköy,Merdivenköy,Bina,2,1,665.000 TL,13 Gün Önce,110 m2,4. Kat,30 Yaşında,Merkezi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,150 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,1,2.650.000 TL,10 Gün Önce,230 m2,5. Kat,Sıfır Bina,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Beylikdüzü,Gürpınar,Daire,2,1,375.000 TL,18 Gün Önce,120 m2,1. Kat,2 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,,,Doğalgaz
İstanbul,Maltepe,Altıntepe,Daire,3,1,1.100.000 TL,10 Gün Önce,180 m2,4. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,60 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Şirinevler,Daire,3,2,650.000 TL,4 Gün Önce,140 m2,5. Kat,2 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,4,1,950.000 TL,4 Gün Önce,190 m2,5. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,4,1,3.250.000 TL,18 Gün Önce,180 m2,10. Kat,Sıfır Bina,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Beşiktaş,Ortaköy,Daire,2,1,6.750.000 TL,3 Gün Önce,167 m2,4. Kat,2 Yaşında,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Tuzla,Aydınlı,Daire,1,1,215.000 TL,19 Gün Önce,65 m2,2. Kat,8 Yaşında,Merkezi (Pay Ölçer),3 Katlı,Uygun,Eşyalı Değil,1,,,,Kat Mülkiyeti,420 TL,,,Doğu,
